feature,mean_pos,median_pos,std_pos
missingindicator_Hemoglobina_initial,366.5,442.5,212.64912414585677
Albumina_max,366.8,367.0,79.87465179892806
missingindicator_Calcio_quartile3,366.8,426.5,216.41802143074867
Albumina_std,367.5,351.0,131.97594477782684
Neoplasia,367.7,320.5,171.2548101514232
missingindicator_Plaquetas_max,367.9,410.0,137.76679570927095
missingindicator_Albumina_quartile1,368.1,424.0,195.80727769927248
missingindicator_Leucocitos_min,368.7,412.0,169.53822577814125
Calcio_mean,368.9,352.5,181.25090344602424
Leucocitos_std,369.2,460.0,200.33611756246052
missingindicator_Calcio_mean,369.6,438.0,217.71320584659077
missingindicator_GGT_quartile1,370.8,423.5,182.39506572273277
Albumina_initial,371.0,396.0,168.79928909802908
missingindicator_Neutrófilos_quartile3,371.4,340.0,155.10396513306807
Afatinib,372.0,344.0,127.2415026632427
Fosfatasa Alcalina_skewness,372.1,377.0,99.05902280963606
missingindicator_GGT_initial,372.4,423.5,165.93323958749195
missingindicator_GGT_max,372.6,397.0,184.47720726420377
missingindicator_Linea1Carbo,372.9,322.5,135.8649697309796
missingindicator_GPT_initial,373.6,375.5,165.22784269002608
Calcio_quartile1,374.6,376.5,109.3738542797135
missingindicator_Neutrófilos_min,375.1,372.0,134.86545146923285
missingindicator_Neutrófilos_skewness,375.7,395.0,144.03683556646195
missingindicator_Creatinina_rms,378.1,408.5,162.9063841597376
Vinorelbina,378.3,370.5,128.04924833828585
Crohn,378.5,390.0,164.41000577823723
missingindicator_TP (s)_mean,378.5,400.0,197.7201304875151
Cisplatino,378.7,356.0,118.79061410734434
missingindicator_Creatinina_max,378.9,414.5,188.93832326979089
missingindicator_Urea_skewness,379.6,431.5,153.90659505037462
Potasio_initial,380.8,328.5,135.8203224852599
missingindicator_GOT_skewness,381.7,479.5,211.4592395711287
Gefitinib,381.8,399.5,107.00074766093927
missingindicator_Fosfatasa Alcalina_rms,382.7,442.0,134.63138564242738
Creatinina_homogeneous,383.0,502.5,226.98325929460086
Fosfatasa Alcalina_homogeneous,383.8,361.5,165.28811209521393
missingindicator_Albumina_min,383.8,517.0,237.27359735124344
Bevacizumab,384.2,354.0,113.29854367996087
Neutrófilos_median,384.8,411.0,128.39922118143863
EPOCAsma,384.9,367.0,141.54465726405925
Hemoglobina_max,385.0,361.0,113.59841548190714
missingindicator_Hemoglobina_iqr,387.3,459.0,171.80806151051235
Durvalumab,387.3,376.0,121.85241072707589
Bilirrubina total_std,387.6,428.5,126.73452568262526
missingindicator_Glucosa_median,388.7,389.0,118.13809715752156
missingindicator_Potasio_iqr,389.0,424.0,181.94614587838896
missingindicator_TTPa (s)_rms,389.5,350.5,171.11998714352453
Leucocitos_median,389.7,390.5,81.37819118166735
VIH,390.1,410.0,137.4324925190546
missingindicator_Potasio_median,391.1,473.5,170.2917790147252
Bilirrubina total_skewness,391.2,428.0,105.46544457783317
missingindicator_Calcio_sum,391.2,449.0,192.0493686529586
missingindicator_Glucosa_skewness,391.7,407.0,166.56893467870893
missingindicator_Leucocitos_max,391.8,394.0,138.35808613883034
missingindicator_Hemoglobina_std,393.8,435.0,163.58105024727038
missingindicator_Albumina_iqr,394.4,473.5,211.760808460867
missingindicator_TTPa (s)_kurtosis,394.7,471.0,186.93316987629564
Linfocitos_max,394.9,425.5,135.49055317622702
GPT_quartile1,395.9,397.0,103.8079476726132
missingindicator_GOT_mean,397.8,461.5,172.54379154290078
missingindicator_Hemoglobina_mean,398.3,426.5,123.73685788801976
Potasio_quartile3,398.3,458.0,180.26927081452348
GGT_initial,398.3,439.0,156.59824392374264
